owner_id,owner_tag,stratum,target_spending,raw_spending,error_scale,raw_error,raw_abs_error,raw_relative_error,exact_feasible,approx_exact,approx_accepted,approx_gate_passed,approx_gate_enforced,approx_strategy,exact_spending,exact_error,exact_abs_error,exact_relative_error,exact_abs_improvement,exact_improvement_ratio,exact_worsening_ratio,exact_worsening_percentage,exact_direction,approx_spending,approx_error,approx_abs_error,approx_relative_error,approx_abs_improvement,approx_improvement_ratio,approx_worsening_ratio,approx_worsening_percentage,approx_direction
183,OHK,nobles,0.44056,0.48668,0.48668,0.046119999999999994,0.046119999999999994,0.09476452699926029,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.48668,0.046119999999999994,0.046119999999999994,0.09476452699926029,0.0,0.0,0.0,0.0,unchanged
183,OHK,clergy,0.0413,0.00954,0.00954,-0.031760000000000004,0.031760000000000004,-3.329140461215933,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.00954,-0.031760000000000004,0.031760000000000004,-3.329140461215933,0.0,0.0,0.0,0.0,unchanged
183,OHK,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
183,OHK,lower,0.09786,0.0835,0.0835,-0.014359999999999998,0.014359999999999998,-0.17197604790419158,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0835,-0.014359999999999998,0.014359999999999998,-0.17197604790419158,0.0,0.0,0.0,0.0,unchanged
304,OIL,nobles,0.54655,0.71505,0.71505,0.16849999999999998,0.16849999999999998,0.23564785679323122,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.71505,0.16849999999999998,0.16849999999999998,0.23564785679323122,0.0,0.0,0.0,0.0,unchanged
304,OIL,clergy,0.23396,0.16222,0.16222,-0.07174,0.07174,-0.4422389347799285,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.16222,-0.07174,0.07174,-0.4422389347799285,0.0,0.0,0.0,0.0,unchanged
304,OIL,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
304,OIL,lower,0.14792,0.05116,0.05116,-0.09676,0.09676,-1.8913213448006256,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.05116,-0.09676,0.09676,-1.8913213448006256,0.0,0.0,0.0,0.0,unchanged
2273,OKE,nobles,1.2388,1.34656,1.34656,0.10776000000000008,0.10776000000000008,0.0800261406844107,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.34656,0.10776000000000008,0.10776000000000008,0.0800261406844107,0.0,0.0,0.0,0.0,unchanged
2273,OKE,clergy,0.25198,0.16618,0.16618,-0.08579999999999999,0.08579999999999999,-0.5163076182452762,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.16618,-0.08579999999999999,0.08579999999999999,-0.5163076182452762,0.0,0.0,0.0,0.0,unchanged
2273,OKE,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
2273,OKE,lower,0.03441,0.01243,0.01243,-0.021980000000000003,0.021980000000000003,-1.768302493966211,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01243,-0.021980000000000003,0.021980000000000003,-1.768302493966211,0.0,0.0,0.0,0.0,unchanged
1879,OLD,nobles,1.29305,1.60122,1.60122,0.30817000000000005,0.30817000000000005,0.19245949963153097,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.60122,0.30817000000000005,0.30817000000000005,0.19245949963153097,0.0,0.0,0.0,0.0,unchanged
1879,OLD,clergy,0.26804,0.17006,0.17006,-0.09798000000000001,0.09798000000000001,-0.5761495942608492,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.17006,-0.09798000000000001,0.09798000000000001,-0.5761495942608492,0.0,0.0,0.0,0.0,unchanged
1879,OLD,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1879,OLD,lower,0.36918,0.15895,0.15895,-0.21023,0.21023,-1.3226171752123308,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.15895,-0.21023,0.21023,-1.3226171752123308,0.0,0.0,0.0,0.0,unchanged
136,OMA,nobles,1.10135,1.18878,1.18878,0.0874299999999999,0.0874299999999999,0.07354598832416419,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.18878,0.0874299999999999,0.0874299999999999,0.07354598832416419,0.0,0.0,0.0,0.0,unchanged
136,OMA,clergy,0.15563,0.15511,0.15511,-0.0005199999999999927,0.0005199999999999927,-0.0033524595448390995,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.15511,-0.0005199999999999927,0.0005199999999999927,-0.0033524595448390995,0.0,0.0,0.0,0.0,unchanged
136,OMA,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
136,OMA,lower,0.2288,0.14185,0.14185,-0.08695,0.08695,-0.6129714487134297,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.14185,-0.08695,0.08695,-0.6129714487134297,0.0,0.0,0.0,0.0,unchanged
1687,OMT,nobles,0.33708,0.39728,0.39728,0.06020000000000003,0.06020000000000003,0.15153040676600893,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.39728,0.06020000000000003,0.06020000000000003,0.15153040676600893,0.0,0.0,0.0,0.0,unchanged
1687,OMT,clergy,0.05696,0.01826,0.01826,-0.0387,0.0387,-2.1193866374589265,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01826,-0.0387,0.0387,-2.1193866374589265,0.0,0.0,0.0,0.0,unchanged
1687,OMT,burghers,0.00903,0.0065,0.0065,-0.00253,0.00253,-0.38923076923076927,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0065,-0.00253,0.00253,-0.38923076923076927,0.0,0.0,0.0,0.0,unchanged
1687,OMT,lower,0.02931,0.01034,0.01034,-0.01897,0.01897,-1.8346228239845261,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01034,-0.01897,0.01897,-1.8346228239845261,0.0,0.0,0.0,0.0,unchanged
2278,OND,nobles,0.6672,0.7146,0.7146,0.0474,0.0474,0.06633081444164567,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.7146,0.0474,0.0474,0.06633081444164567,0.0,0.0,0.0,0.0,unchanged
2278,OND,clergy,0.12615,0.09069,0.09069,-0.035460000000000005,0.035460000000000005,-0.39100231558054915,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.09069,-0.035460000000000005,0.035460000000000005,-0.39100231558054915,0.0,0.0,0.0,0.0,unchanged
2278,OND,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
2278,OND,lower,0.02318,0.01123,0.01123,-0.011949999999999999,0.011949999999999999,-1.064113980409617,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01123,-0.011949999999999999,0.011949999999999999,-1.064113980409617,0.0,0.0,0.0,0.0,unchanged
1095,ONN,nobles,0.81419,0.90269,0.90269,0.08850000000000002,0.08850000000000002,0.09804030176472546,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.90269,0.08850000000000002,0.08850000000000002,0.09804030176472546,0.0,0.0,0.0,0.0,unchanged
1095,ONN,clergy,0.25844,0.32999,0.32999,0.07155,0.07155,0.21682475226522016,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.32999,0.07155,0.07155,0.21682475226522016,0.0,0.0,0.0,0.0,unchanged
1095,ONN,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1095,ONN,lower,0.71137,0.55131,0.55131,-0.16005999999999998,0.16005999999999998,-0.2903266764615189,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.55131,-0.16005999999999998,0.16005999999999998,-0.2903266764615189,0.0,0.0,0.0,0.0,unchanged
1093,ONO,nobles,0.6356,0.64027,0.64027,0.004669999999999952,0.004669999999999952,0.007293797928998628,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.64027,0.004669999999999952,0.004669999999999952,0.007293797928998628,0.0,0.0,0.0,0.0,unchanged
1093,ONO,clergy,0.11549,0.16264,0.16264,0.04715000000000001,0.04715000000000001,0.28990408263649786,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.16264,0.04715000000000001,0.04715000000000001,0.28990408263649786,0.0,0.0,0.0,0.0,unchanged
1093,ONO,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1093,ONO,lower,0.33856,0.28676,0.28676,-0.05180000000000001,0.05180000000000001,-0.18063886176593671,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.28676,-0.05180000000000001,0.05180000000000001,-0.18063886176593671,0.0,0.0,0.0,0.0,unchanged
262,ONW,nobles,32.63896,32.04513,32.04513,-0.593829999999997,0.593829999999997,-0.01853105292442243,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,32.54884529733385,-0.09011470266614907,0.09011470266614907,-0.002812118492455767,0.5037152973338479,0.8482483157365752,0.0,0.0,improved
262,ONW,clergy,3.37214,3.63983,3.63983,0.26769,0.26769,0.07354464356851831,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,3.534979252963696,0.16283925296369617,0.16283925296369617,0.044738147925506455,0.10485074703630382,0.3916872017494259,0.0,0.0,improved
262,ONW,burghers,0.09194,0.19318,0.19318,0.10124,0.10124,0.5240708147841392,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,0.09194430117415425,4.30117415425868e-06,4.30117415425868e-06,2.2265111058384305e-05,0.10123569882584574,0.9999575150715699,0.0,0.0,improved
262,ONW,lower,4.07362,4.29834,4.29834,0.2247199999999996,0.2247199999999996,0.052280647878017936,False,False,True,True,True,balanced_l2,,,,,,,,,unavailable,4.000891148528301,-0.07272885147169905,0.07272885147169905,-0.016920218380048823,0.15199114852830053,0.6763579055193165,0.0,0.0,improved
1092,ONY,nobles,1.12201,1.30459,1.30459,0.18257999999999996,0.18257999999999996,0.13995201557577475,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.30459,0.18257999999999996,0.18257999999999996,0.13995201557577475,0.0,0.0,0.0,0.0,unchanged
1092,ONY,clergy,0.27054,0.31975,0.31975,0.049209999999999976,0.049209999999999976,0.1539014855355746,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.31975,0.049209999999999976,0.049209999999999976,0.1539014855355746,0.0,0.0,0.0,0.0,unchanged
1092,ONY,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1092,ONY,lower,0.72588,0.4941,0.4941,-0.23177999999999999,0.23177999999999999,-0.46909532483302974,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.4941,-0.23177999999999999,0.23177999999999999,-0.46909532483302974,0.0,0.0,0.0,0.0,unchanged
1976,OPL,nobles,0.19418,0.23771,0.23771,0.04353000000000001,0.04353000000000001,0.18312229186824286,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.23771,0.04353000000000001,0.04353000000000001,0.18312229186824286,0.0,0.0,0.0,0.0,unchanged
1976,OPL,clergy,0.02976,0.03255,0.03255,0.002790000000000001,0.002790000000000001,0.08571428571428573,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.03255,0.002790000000000001,0.002790000000000001,0.08571428571428573,0.0,0.0,0.0,0.0,unchanged
1976,OPL,burghers,0.00355,0.10785,0.10785,0.1043,0.1043,0.9670839128419101,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.10785,0.1043,0.1043,0.9670839128419101,0.0,0.0,0.0,0.0,unchanged
1976,OPL,lower,0.18042,0.02975,0.02975,-0.15067,0.15067,-5.064537815126051,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02975,-0.15067,0.15067,-5.064537815126051,0.0,0.0,0.0,0.0,unchanged
1993,OPV,nobles,5.73793,5.93408,5.93408,0.19614999999999938,0.19614999999999938,0.03305482905521991,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,5.9321948446256645,0.19426484462566407,0.19426484462566407,0.03273714621738569,0.0018851553743353122,0.009610784472777559,0.0,0.0,improved
1993,OPV,clergy,1.19968,0.98677,0.98677,-0.21291000000000004,0.21291000000000004,-0.21576456519756382,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.9888459437985653,-0.2108340562014348,0.2108340562014348,-0.2136607884323954,0.0020759437985652385,0.009750334876545197,0.0,0.0,improved
1993,OPV,burghers,0.0874,0.24291,0.24291,0.15550999999999998,0.15550999999999998,0.640195957350459,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,0.24141542690663842,0.15401542690663841,0.15401542690663841,0.6340431719840205,0.0014945730933615675,0.009610784472777106,0.0,0.0,improved
1993,OPV,lower,1.23417,1.09539,1.09539,-0.1387799999999999,0.1387799999999999,-0.12669460192260282,False,False,True,True,True,minimax_ratio,,,,,,,,,unavailable,1.096723784669132,-0.13744621533086798,0.13744621533086798,-0.12547696740966047,0.001333784669131921,0.009610784472776496,0.0,0.0,improved
1163,ORA,nobles,0.96017,1.07577,1.07577,0.11559999999999993,0.11559999999999993,0.10745791386634684,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.07577,0.11559999999999993,0.11559999999999993,0.10745791386634684,0.0,0.0,0.0,0.0,unchanged
1163,ORA,clergy,0.1464,0.11477,0.11477,-0.031630000000000005,0.031630000000000005,-0.2755946675960617,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.11477,-0.031630000000000005,0.031630000000000005,-0.2755946675960617,0.0,0.0,0.0,0.0,unchanged
1163,ORA,burghers,0.01751,0.02846,0.02846,0.010949999999999998,0.010949999999999998,0.38475052705551643,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02846,0.010949999999999998,0.010949999999999998,0.38475052705551643,0.0,0.0,0.0,0.0,unchanged
1163,ORA,lower,0.19558,0.10064,0.10064,-0.09494000000000001,0.09494000000000001,-0.9433624801271862,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.10064,-0.09494000000000001,0.09494000000000001,-0.9433624801271862,0.0,0.0,0.0,0.0,unchanged
296,ORD,nobles,1.04476,1.27119,1.27119,0.22643000000000013,0.22643000000000013,0.17812443458491659,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.27119,0.22643000000000013,0.22643000000000013,0.17812443458491659,0.0,0.0,0.0,0.0,unchanged
296,ORD,clergy,1.12703,0.92792,0.92792,-0.19911,0.19911,-0.2145766876454867,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.92792,-0.19911,0.19911,-0.2145766876454867,0.0,0.0,0.0,0.0,unchanged
296,ORD,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
296,ORD,lower,0.11756,0.09023,0.09023,-0.027329999999999993,0.027329999999999993,-0.3028926077801174,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.09023,-0.027329999999999993,0.027329999999999993,-0.3028926077801174,0.0,0.0,0.0,0.0,unchanged
2022,ORE,nobles,1.28711,1.22946,1.22946,-0.05764999999999998,0.05764999999999998,-0.046890504774453806,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.22946,-0.05764999999999998,0.05764999999999998,-0.046890504774453806,0.0,0.0,0.0,0.0,unchanged
2022,ORE,clergy,0.06702,0.04902,0.04902,-0.017999999999999995,0.017999999999999995,-0.36719706242350053,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.04902,-0.017999999999999995,0.017999999999999995,-0.36719706242350053,0.0,0.0,0.0,0.0,unchanged
2022,ORE,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
2022,ORE,lower,0.05071,0.12634,0.12634,0.07563,0.07563,0.5986227639702391,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.12634,0.07563,0.07563,0.5986227639702391,0.0,0.0,0.0,0.0,unchanged
1285,ORI,nobles,50.24845,47.1676,47.1676,-3.080849999999998,3.080849999999998,-0.06531708206480716,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,50.087407600913984,-0.16104239908601414,0.16104239908601414,-0.0034142589210817203,2.919807600913984,0.9477279325231627,0.0,0.0,improved
1285,ORI,clergy,6.68474,7.88989,7.88989,1.2051500000000006,1.2051500000000006,0.1527461092613459,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,6.874201579921389,0.18946157992138968,0.18946157992138968,0.02401320929967207,1.015688420078611,0.8427900427984985,0.0,0.0,improved
1285,ORI,burghers,9.05894,10.60381,10.60381,1.5448699999999995,1.5448699999999995,0.14569008686500415,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,9.035542890845731,-0.023397109154268847,0.023397109154268847,-0.002206481364176541,1.5214728908457307,0.984854965690143,0.0,0.0,improved
1285,ORI,lower,6.31818,6.64853,6.64853,0.33035000000000014,0.33035000000000014,0.049687675320710015,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,6.313157928318882,-0.005022071681118234,0.005022071681118234,-0.0007553657246215681,0.3253279283188819,0.9847977245917414,0.0,0.0,improved
354,ORK,nobles,0.14613,0.11387,0.11387,-0.03226000000000001,0.03226000000000001,-0.2833055238429789,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.11387,-0.03226000000000001,0.03226000000000001,-0.2833055238429789,0.0,0.0,0.0,0.0,unchanged
354,ORK,clergy,0.01835,0.02362,0.02362,0.005269999999999997,0.005269999999999997,0.22311600338696008,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02362,0.005269999999999997,0.005269999999999997,0.22311600338696008,0.0,0.0,0.0,0.0,unchanged
354,ORK,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
354,ORK,lower,0.02298,0.04995,0.04995,0.02697,0.02697,0.5399399399399399,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.04995,0.02697,0.02697,0.5399399399399399,0.0,0.0,0.0,0.0,unchanged
1911,ORM,nobles,9.82006,10.39925,10.39925,0.5791900000000005,0.5791900000000005,0.05569536264634474,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,10.34089471597076,0.5208347159707607,0.5208347159707607,0.05008387296879686,0.05835528402923984,0.10075326581819401,0.0,0.0,improved
1911,ORM,clergy,1.88218,1.37581,1.37581,-0.50637,0.50637,-0.36805227466001844,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,1.515478532958301,-0.36670146704169904,0.36670146704169904,-0.26653496270684107,0.13966853295830095,0.27582307987894417,0.0,0.0,improved
1911,ORM,burghers,6.73565,7.26629,7.26629,0.53064,0.53064,0.07302763858860574,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,6.969770959873432,0.23412095987343218,0.23412095987343218,0.03222015084361238,0.2965190401265678,0.558795115570948,0.0,0.0,improved
1911,ORM,lower,1.73354,1.12998,1.12998,-0.6035600000000001,0.6035600000000001,-0.5341333474928761,False,False,True,True,True,improvement_l2,,,,,,,,,unavailable,1.3452857911975087,-0.3882542088024914,0.3882542088024914,-0.34359387670798724,0.2153057911975087,0.35672640863792937,0.0,0.0,improved
2212,ORT,nobles,0.04586,0.42682,0.42682,0.38095999999999997,0.38095999999999997,0.8925542383206035,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.42682,0.38095999999999997,0.38095999999999997,0.8925542383206035,0.0,0.0,0.0,0.0,unchanged
2212,ORT,clergy,0.19812,0.0453,0.0453,-0.15281999999999998,0.15281999999999998,-3.373509933774834,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0453,-0.15281999999999998,0.15281999999999998,-3.373509933774834,0.0,0.0,0.0,0.0,unchanged
2212,ORT,burghers,0.02973,0.02804,0.02804,-0.0016900000000000005,0.0016900000000000005,-0.06027104136947221,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.02804,-0.0016900000000000005,0.0016900000000000005,-0.06027104136947221,0.0,0.0,0.0,0.0,unchanged
2212,ORT,lower,0.27208,0.04562,0.04562,-0.22646,0.22646,-4.964050854888207,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.04562,-0.22646,0.22646,-4.964050854888207,0.0,0.0,0.0,0.0,unchanged
1865,OSN,nobles,0.0,0.34193,0.34193,0.34193,0.34193,1.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.34193,0.34193,0.34193,1.0,0.0,0.0,0.0,0.0,unchanged
1865,OSN,clergy,0.22785,0.06258,0.06258,-0.16527,0.16527,-2.6409395973154366,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.06258,-0.16527,0.16527,-2.6409395973154366,0.0,0.0,0.0,0.0,unchanged
1865,OSN,burghers,0.20875,0.20559,0.20559,-0.003159999999999996,0.003159999999999996,-0.015370397392869285,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.20559,-0.003159999999999996,0.003159999999999996,-0.015370397392869285,0.0,0.0,0.0,0.0,unchanged
1865,OSN,lower,0.19306,0.01953,0.01953,-0.17353000000000002,0.17353000000000002,-8.885304659498209,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01953,-0.17353000000000002,0.17353000000000002,-8.885304659498209,0.0,0.0,0.0,0.0,unchanged
302,OSS,nobles,0.72586,0.82213,0.82213,0.09627000000000008,0.09627000000000008,0.11709826913018631,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.82213,0.09627000000000008,0.09627000000000008,0.11709826913018631,0.0,0.0,0.0,0.0,unchanged
302,OSS,clergy,0.10512,0.05233,0.05233,-0.052790000000000004,0.052790000000000004,-1.0087903688133002,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.05233,-0.052790000000000004,0.052790000000000004,-1.0087903688133002,0.0,0.0,0.0,0.0,unchanged
302,OSS,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
302,OSS,lower,0.0577,0.01421,0.01421,-0.04349,0.04349,-3.060520760028149,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01421,-0.04349,0.04349,-3.060520760028149,0.0,0.0,0.0,0.0,unchanged
1978,OSW,nobles,1.37037,1.7345,1.7345,0.36412999999999984,0.36412999999999984,0.2099336984721821,False,False,True,True,True,target_l2,,,,,,,,,unavailable,1.6403309056587858,0.2699609056587857,0.2699609056587857,0.15564191735876953,0.09416909434121412,0.25861394101341323,0.0,0.0,improved
1978,OSW,clergy,0.31739,0.17892,0.17892,-0.13847,0.13847,-0.7739213056114466,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.20174149030236127,-0.11564850969763874,0.11564850969763874,-0.6463699401835387,0.022821490302361275,0.16481180257356304,0.0,0.0,improved
1978,OSW,burghers,0.00693,0.02205,0.02205,0.01512,0.01512,0.6857142857142857,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.006650748329817273,-0.00027925167018272735,0.00027925167018272735,-0.012664474838218927,0.014840748329817272,0.981530974194264,0.0,0.0,improved
1978,OSW,lower,0.51789,0.27711,0.27711,-0.24077999999999994,0.24077999999999994,-0.8688968279744503,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.36385685570903564,-0.15403314429096432,0.15403314429096432,-0.555855596300979,0.08674685570903562,0.36027434051431034,0.0,0.0,improved
1728,OTA,nobles,0.30924,0.3485,0.3485,0.03925999999999996,0.03925999999999996,0.11265423242467709,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.3485,0.03925999999999996,0.03925999999999996,0.11265423242467709,0.0,0.0,0.0,0.0,unchanged
1728,OTA,clergy,0.03822,0.01573,0.01573,-0.022489999999999996,0.022489999999999996,-1.4297520661157022,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01573,-0.022489999999999996,0.022489999999999996,-1.4297520661157022,0.0,0.0,0.0,0.0,unchanged
1728,OTA,burghers,0.0,0.0,1e-05,0.0,0.0,0.0,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,unchanged
1728,OTA,lower,0.02982,0.01305,0.01305,-0.01677,0.01677,-1.2850574712643676,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01305,-0.01677,0.01677,-1.2850574712643676,0.0,0.0,0.0,0.0,unchanged
1026,OTC,nobles,1.38178,1.45145,1.45145,0.0696699999999999,0.0696699999999999,0.04800027558648241,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,1.45145,0.0696699999999999,0.0696699999999999,0.04800027558648241,0.0,0.0,0.0,0.0,unchanged
1026,OTC,clergy,0.31822,0.66927,0.66927,0.35105000000000003,0.35105000000000003,0.5245267231461145,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.66927,0.35105000000000003,0.35105000000000003,0.5245267231461145,0.0,0.0,0.0,0.0,unchanged
1026,OTC,burghers,0.0189,0.01581,0.01581,-0.003089999999999999,0.003089999999999999,-0.19544592030360525,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.01581,-0.003089999999999999,0.003089999999999999,-0.19544592030360525,0.0,0.0,0.0,0.0,unchanged
1026,OTC,lower,0.73393,0.31635,0.31635,-0.41757999999999995,0.41757999999999995,-1.3199936778884145,False,False,False,False,True,raw_fallback,,,,,,,,,unavailable,0.31635,-0.41757999999999995,0.41757999999999995,-1.3199936778884145,0.0,0.0,0.0,0.0,unchanged
1600,OTO,nobles,1.32167,1.43191,1.43191,0.11024000000000012,0.11024000000000012,0.07698807885970495,False,False,True,True,True,target_l2,,,,,,,,,unavailable,1.428648692970233,0.10697869297023299,0.10697869297023299,0.07471048667181107,0.0032613070297671243,0.029583699471762707,0.0,0.0,improved
1600,OTO,clergy,0.18465,0.11491,0.11491,-0.06974000000000001,0.06974000000000001,-0.6069097554607955,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.11904043501926931,-0.0656095649807307,0.0656095649807307,-0.5709647983702959,0.00413043501926931,0.05922619758057513,0.0,0.0,improved
1600,OTO,burghers,0.01159,0.01593,0.01593,0.00434,0.00434,0.2724419334588826,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.011061790081406286,-0.0005282099185937132,0.0005282099185937132,-0.033158186980145214,0.003811790081406287,0.8782926454853195,0.0,0.0,improved
1600,OTO,lower,0.12155,0.07671,0.07671,-0.044840000000000005,0.044840000000000005,-0.5845391735106245,False,False,True,True,True,target_l2,,,,,,,,,unavailable,0.08070908192909164,-0.040840918070908366,0.040840918070908366,-0.532406701484922,0.0039990819290916385,0.08918559163897498,0.0,0.0,improved
