location_id,location,owner_id,owner_tag,controller_id,market_id,province_id,rank,raw_material,development,control,pop_group_count,population_total,sol_population_total,population_nobles,population_clergy,population_burghers,population_laborers,population_peasants,population_soldiers,population_tribesmen,population_slaves,population_commoners,population_lower,population_share_nobles,population_share_clergy,population_share_burghers,population_share_laborers,population_share_peasants,population_share_soldiers,population_share_tribesmen,population_share_commoners,population_share_lower,sol_class_label,sol_structural_class_label,gls_location_actual_per_capita_spending,sol_location_anchor_score_burghers,sol_location_anchor_score_clergy,sol_location_anchor_score_commoners,sol_location_anchor_score_nobles,sol_location_anchor_score_tribesmen,sol_location_base_total_spending,sol_location_baseline_total_spending,sol_location_burghers_base_spending,sol_location_burghers_income,sol_location_burghers_liquid_funds,sol_location_burghers_net_income,sol_location_clergy_base_spending,sol_location_clergy_income,sol_location_clergy_liquid_funds,sol_location_clergy_net_income,sol_location_commoners_base_spending,sol_location_commoners_income,sol_location_commoners_liquid_funds,sol_location_commoners_net_income,sol_location_demand_class,sol_location_demand_class_confidence,sol_location_demand_class_penalty_candidate,sol_location_demand_class_score,sol_location_demand_class_score_candidate,sol_location_demand_class_selected_affinity,sol_location_demand_class_selected_penalty,sol_location_demand_score_burghers,sol_location_demand_score_clergy,sol_location_demand_score_lower,sol_location_demand_score_nobles,sol_location_demand_structural_best_score,sol_location_demand_structural_class,sol_location_demand_structural_second_score,sol_location_estate_building_maintenance_burghers,sol_location_estate_building_maintenance_clergy,sol_location_estate_building_maintenance_commoners,sol_location_estate_building_maintenance_nobles,sol_location_estate_building_maintenance_tribesmen,sol_location_estate_buildings_burghers,sol_location_estate_buildings_clergy,sol_location_estate_buildings_commoners,sol_location_estate_buildings_nobles,sol_location_estate_buildings_tribesmen,sol_location_final_demand_scale,sol_location_laborers_base_spending,sol_location_liquid_funds,sol_location_liquid_funds_multiplier,sol_location_lower_base_spending,sol_location_nobles_base_spending,sol_location_nobles_income,sol_location_nobles_liquid_funds,sol_location_nobles_net_income,sol_location_peasants_base_spending,sol_location_pop_demand_modifier_size,sol_location_raw_demand_scale,sol_location_savings_pressure_adjustment,sol_location_share_burghers,sol_location_share_clergy,sol_location_share_lower,sol_location_share_nobles,sol_location_soldiers_base_spending,sol_location_total_income,sol_location_tribesmen_base_spending,sol_location_tribesmen_income,sol_location_tribesmen_liquid_funds,sol_location_tribesmen_net_income
8141,azghand,1902,KRT,1902,54,3785,rural_settlement,sugar,9.00000,0.12869,10,3.67552,3.67552,0.00918,0.01837,0.00000,0.98951,1.57446,0.00000,1.08400,0.00000,2.56397,3.64797,0.0024976058,0.0049979323,0.0000000000,0.2692163286,0.4283638778,0.0000000000,0.2949242556,0.6975802063,0.9925044620,nobles,lower,0.29952,0.00000,0.00066,0.00044,0.02622,0.00000,0.04499,1.10091,0.00000,0.00000,0.00000,0.00000,0.00585,0.14122,0.11244,0.14122,0.00474,0.09164,0.07296,0.09164,1.00000,0.57096,1.14814,0.80643,0.25382,0.81329,0.00686,-1.00000,0.83100,1.40196,0.81329,1.40196,4.00000,0.83100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.11643,0.00234,1.10092,0.79622,0.00474,0.03440,1.14633,0.91273,1.14633,0.00240,1.11643,24.47032,-0.20378,0.0000000000,0.1300200000,0.1053500000,0.7646100000,0.00000,1.38269,0.00000,0.00350,0.00278,0.00350
8142,mahvelat,1902,KRT,1902,54,3785,rural_settlement,livestock,11.00000,0.12886,11,4.89188,4.89188,0.01556,0.02446,0.00000,0.98953,2.41320,0.00000,1.44913,0.00000,3.40273,4.85186,0.0031807812,0.0050001227,0.0000000000,0.2022801050,0.4933072765,0.0000000000,0.2962317146,0.6955873815,0.9918190961,nobles,nobles,0.01433,0.00000,0.00083,0.00041,0.04713,0.00000,0.07213,0.07012,0.00000,0.00000,0.00000,0.00000,0.00779,0.05268,0.04194,0.05268,0.00603,0.03409,0.02714,0.03409,1.00000,0.01130,1.14814,0.88187,-0.24231,0.91713,0.03526,-1.00000,0.52077,0.90583,0.91713,0.91713,1.00000,0.90583,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.08409,0.00234,0.07013,0.79622,0.00603,0.05831,0.47089,0.00000,0.00000,0.00369,-0.91591,0.97227,-0.20378,0.0000000000,0.1079900000,0.0835900000,0.8084000000,0.00000,0.08808,0.00000,0.00131,0.00104,0.00131
8143,roshtkhar,1902,KRT,1902,54,3785,rural_settlement,wheat,11.00000,0.12882,10,4.51154,4.51154,0.01127,0.02616,0.00000,0.98953,2.15223,0.00000,1.33235,0.00000,3.14176,4.47411,0.0024980384,0.0057984635,0.0000000000,0.2193330880,0.4770499652,0.0000000000,0.2953204449,0.6963830532,0.9917034981,clergy,lower,0.01005,0.00000,0.00106,0.00053,0.03167,0.00000,0.05619,0.04535,0.00000,0.00000,0.00000,0.00000,0.00833,0.03601,0.02867,0.03601,0.00563,0.02020,0.01608,0.02020,2.00000,0.19672,1.14814,0.87458,0.13617,1.08759,0.21301,-1.00000,1.08759,1.28431,0.78231,1.28431,4.00000,1.08759,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,9.81968,0.00234,0.04536,0.79622,0.00563,0.04223,0.25164,0.00000,0.00000,0.00329,8.81968,0.80726,-0.20378,0.0000000000,0.1482400000,0.1001900000,0.7515500000,0.00000,0.05698,0.00000,0.00077,0.00061,0.00077
8144,salameh,1934,KHF,1934,54,3884,rural_settlement,wool,11.00000,0.99500,12,7.27817,7.27817,0.04215,0.04989,0.00000,0.99431,4.03430,0.00000,2.15752,0.00000,5.02861,7.18613,0.0057912909,0.0068547451,0.0000000000,0.1366153855,0.5543014247,0.0000000000,0.2964371538,0.6909168101,0.9873539640,nobles,nobles,0.01871,0.00000,0.00137,0.00038,0.13680,0.00000,0.18238,0.13622,0.00000,0.00000,0.00000,0.00000,0.01590,0.06546,0.04980,0.06546,0.00852,0.11219,0.08535,0.11219,1.00000,0.03151,1.89788,0.03151,-2.13576,0.03151,0.00000,0.00000,-0.11983,-0.23788,0.03151,0.03151,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.74695,0.00235,0.13623,0.76083,0.00852,0.15796,0.62491,0.00000,0.00000,0.00617,-0.25305,0.74695,-0.23917,0.0000000000,0.0871800000,0.0467100000,0.8661000000,0.00000,0.17906,0.00000,0.00141,0.00107,0.00141
8145,zaveh,1902,KRT,1902,54,3785,rural_settlement,saffron,11.00000,0.13081,11,6.39014,6.39014,0.02569,0.03833,0.00000,0.98955,3.33574,0.09905,1.90178,0.00000,4.42434,6.32612,0.0040202562,0.0059983036,0.0000000000,0.1548557622,0.5220136022,0.0155004429,0.2976116329,0.6923698072,0.9899814402,nobles,nobles,0.60552,0.00000,0.00120,0.00043,0.07968,0.00000,0.11621,3.86937,0.00000,0.00000,0.00000,0.00000,0.01221,0.49321,0.39270,0.49321,0.00773,0.26702,0.21260,0.26702,1.00000,0.44818,1.14814,0.95119,-0.63173,0.96459,0.01340,-1.00000,0.47950,0.51641,0.96459,0.96459,1.00000,0.51641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.87980,0.00234,3.86938,0.79622,0.00773,0.09627,4.08917,3.25587,4.08917,0.00510,1.87980,33.29644,-0.20378,0.0000000000,0.1050600000,0.0665100000,0.8284100000,0.00029,4.85969,0.00000,0.01029,0.00819,0.01029
8146,qaen,1932,KHT,1932,54,3882,rural_settlement,saffron,10.00000,1.00000,8,4.08056,4.08056,0.03440,0.02760,0.00000,0.97260,1.83226,0.00000,1.21370,0.00000,2.80486,4.01856,0.0084302155,0.0067637775,0.0000000000,0.2383496383,0.4490217029,0.0000000000,0.2974346658,0.6873713412,0.9848060070,nobles,nobles,0.59942,0.00000,0.00049,0.00014,0.11631,0.00000,0.14280,2.44597,0.00000,0.00000,0.00000,0.00000,0.00879,0.18615,0.14672,0.18615,0.00510,0.34405,0.27117,0.34405,1.00000,0.12620,0.45576,0.11452,-1.09538,0.12620,0.01168,0.00000,-0.38034,-0.63962,0.12620,0.12620,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.12871,0.00230,2.44598,0.78819,0.00510,0.12891,2.56848,2.02445,2.56848,0.00280,16.12871,17.12871,-0.21181,0.0000000000,0.0615500000,0.0357100000,0.9027300000,0.00000,3.10329,0.00000,0.00461,0.00363,0.00461
8147,abiz,1932,KHT,1932,54,3882,rural_settlement,fruit,11.00000,0.50674,8,1.67471,1.67471,0.00417,0.00837,0.00000,0.98398,0.19704,0.00000,0.48115,0.00000,1.18102,1.66217,0.0024899833,0.0049978802,0.0000000000,0.5875524718,0.1176561912,0.0000000000,0.2873034734,0.7052086630,0.9925121364,nobles,clergy,0.10954,0.00000,0.00000,0.00000,0.01147,0.00000,0.02091,0.18344,0.00000,0.00000,0.00000,0.00000,0.00266,0.02136,0.01683,0.02136,0.00263,0.03437,0.02709,0.03437,1.00000,0.01143,0.64742,-0.10575,-0.37817,-0.06806,0.03769,0.00000,0.28068,0.26925,-0.06806,0.28068,2.00000,0.26925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.77331,0.00233,0.18345,0.78819,0.00263,0.01562,0.17647,0.13909,0.17647,0.00030,7.77331,8.77331,-0.21181,0.0000000000,0.1272100000,0.1257700000,0.7470100000,0.00000,0.23276,0.00000,0.00056,0.00044,0.00056
8148,khargerd,1934,KHF,1934,54,3885,rural_settlement,silk,11.00000,0.37346,13,3.19056,3.19056,0.01114,0.02018,0.00000,0.99641,1.23086,0.00000,0.93197,0.00000,2.22727,3.15924,0.0034915501,0.0063249085,0.0000000000,0.3122994083,0.3857818063,0.0000000000,0.2921023269,0.6980812146,0.9901835414,clergy,lower,0.40751,0.00000,0.00076,0.00019,0.03319,0.00000,0.05241,1.30020,0.00000,0.00000,0.00000,0.00000,0.00643,0.18131,0.13794,0.18131,0.00424,0.17960,0.13664,0.17960,2.00000,0.08139,1.89788,0.23856,-1.57793,0.23856,0.00000,0.00000,0.23856,0.31995,-0.05148,0.31995,4.00000,0.23856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.80843,0.00236,1.30021,0.76083,0.00424,0.04174,1.34444,1.02289,1.34444,0.00188,23.80843,24.80843,-0.23917,0.0000000000,0.1226800000,0.0809000000,0.7964100000,0.00000,1.70894,0.00000,0.00359,0.00273,0.00359
8149,shahrakht,1932,KHT,1932,54,3882,rural_settlement,sand,10.00000,0.15520,9,1.75599,1.75599,0.00440,0.00877,0.00000,0.99099,0.24965,0.00000,0.50218,0.00000,1.24064,1.74282,0.0025057090,0.0049943337,0.0000000000,0.5643483163,0.1421705135,0.0000000000,0.2859811275,0.7065188298,0.9924999573,nobles,clergy,0.01464,0.00000,0.00000,0.00000,0.01227,0.00000,0.02199,0.02571,0.00000,0.00000,0.00000,0.00000,0.00279,0.01862,0.01467,0.01862,0.00272,0.01358,0.01070,0.01358,1.00000,0.02900,0.64742,-0.08978,-0.39917,-0.06504,0.02474,0.00000,0.27725,0.24825,-0.06504,0.27725,2.00000,0.24825,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.16962,0.00234,0.02572,0.78819,0.00272,0.01648,0.15549,0.00000,0.00000,0.00038,0.16962,1.16962,-0.21181,0.0000000000,0.1268700000,0.1236900000,0.7494300000,0.00000,0.03264,0.00000,0.00044,0.00034,0.00044
8150,tabas_al_unnab,1932,KHT,1932,57,3882,rural_settlement,wild_game,10.00000,0.50944,10,4.83968,4.82222,0.01106,0.02413,0.00000,0.98259,2.37429,0.00000,1.43015,0.01746,3.35688,4.78703,0.0022935494,0.0050039194,0.0000000000,0.2037629971,0.4923645126,0.0000000000,0.2965750215,0.6961275097,0.9927025312,nobles,lower,0.04704,0.00000,0.00024,0.00073,0.02392,0.00000,0.04055,0.22683,0.00000,0.00000,0.00000,0.00000,0.00376,0.02731,0.02152,0.02731,0.00553,0.04292,0.03382,0.04292,1.00000,0.37622,0.45576,-0.04068,-0.07954,-0.03826,0.00242,0.00000,-0.06654,0.37622,-0.03826,0.37622,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.59408,0.00209,0.22684,0.78819,0.00553,0.03126,0.21682,0.17089,0.21682,0.00344,4.59408,5.59408,-0.21181,0.0000000000,0.0927200000,0.1363700000,0.7709000000,0.00000,0.28780,0.00000,0.00075,0.00059,0.00075
8151,yazduye,1932,KHT,1932,57,3882,rural_settlement,livestock,10.00000,0.14877,11,4.49135,4.48090,0.01021,0.02243,0.00000,0.98960,2.13551,0.00000,1.32315,0.01045,3.12511,4.44826,0.0022785601,0.0050056908,0.0000000000,0.2208484903,0.4765805976,0.0000000000,0.2952866612,0.6974290879,0.9927157491,nobles,lower,0.06896,0.00000,0.00026,0.00053,0.02210,0.00000,0.03754,0.30903,0.00000,0.00000,0.00000,0.00000,0.00350,0.04041,0.03185,0.04041,0.00519,0.02732,0.02153,0.02732,1.00000,0.39519,0.45576,-0.04227,-0.06057,-0.04124,0.00103,0.00000,-0.06141,0.39519,-0.04124,0.39519,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.23228,0.00210,0.30904,0.78819,0.00519,0.02885,0.32338,0.25488,0.32338,0.00309,7.23228,8.23228,-0.21181,0.0000000000,0.0932300000,0.1382500000,0.7685100000,0.00000,0.39210,0.00000,0.00099,0.00078,0.00099
8152,zohan,1932,KHT,1932,54,3882,rural_settlement,wool,9.00000,0.51564,9,1.22529,1.15367,0.00272,0.00546,0.00000,0.74609,0.09775,0.00000,0.30165,0.07162,0.84384,1.14549,0.0023576933,0.0047327225,0.0000000000,0.6467100644,0.0847296021,0.0000000000,0.2614699177,0.7314396665,0.9929095842,lower,lower,0.38134,0.00000,0.00000,0.00000,0.00723,0.00000,0.01383,0.43994,0.00000,0.00000,0.00000,0.00000,0.00174,0.04847,0.03820,0.04847,0.00190,0.08690,0.06849,0.08690,4.00000,0.11983,0.45576,-0.06935,-0.06935,0.38641,0.45576,0.00000,0.26658,0.38641,-0.08080,0.38641,4.00000,0.26658,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.81127,0.00176,0.43995,0.78819,0.00190,0.01019,0.42156,0.33226,0.42156,0.00014,30.81127,31.81127,-0.21181,0.0000000000,0.1258100000,0.1373800000,0.7368000000,0.00000,0.55818,0.00000,0.00125,0.00098,0.00125
8153,zozan,1934,KHF,1934,54,3885,rural_settlement,sugar,11.00000,0.37901,12,2.51980,2.51980,0.00629,0.01259,0.00000,0.99642,0.77573,0.00000,0.72877,0.00000,1.77215,2.50092,0.0024962299,0.0049964283,0.0000000000,0.3954361457,0.3078537979,0.0000000000,0.2892173982,0.7032899436,0.9925073419,lower,lower,0.34857,0.00000,0.00032,0.00032,0.01767,0.00000,0.03112,0.87834,0.00000,0.00000,0.00000,0.00000,0.00401,0.11111,0.08453,0.11111,0.00354,0.14181,0.10789,0.14181,4.00000,0.55508,0.00000,0.85593,0.85593,0.85593,0.00000,0.00000,0.30085,0.85593,-0.09795,0.85593,4.00000,0.30085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.22461,0.00236,0.87835,0.76083,0.00354,0.02357,0.89880,0.68383,0.89880,0.00118,27.22461,28.22461,-0.23917,0.0000000000,0.1288500000,0.1137500000,0.7573900000,0.00000,1.15447,0.00000,0.00275,0.00209,0.00275
8154,dasht_khaf1,,,,,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,dasht_khaf2,,,,,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,tabas_al_tamr,1932,KHT,1932,54,3879,rural_settlement,fruit,10.00000,0.18250,5,1.65488,1.65488,0.00582,0.00992,0.00000,0.99048,0.64866,0.00000,0.00000,0.00000,1.63914,1.63914,0.0035168713,0.0059943923,0.0000000000,0.5985207387,0.3919679977,0.0000000000,0.0000000000,0.9904887363,0.9904887363,nobles,lower,0.01537,0.00000,0.00000,0.00035,0.01660,0.00000,0.02830,0.02543,0.00000,0.00000,0.00000,0.00000,0.00316,0.01726,0.01360,0.01726,0.00333,0.01502,0.01183,0.01502,1.00000,0.06327,0.64742,-0.06120,-0.46002,-0.03854,0.02266,0.00000,0.12413,0.18740,-0.03854,0.18740,4.00000,0.12413,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.89893,0.00234,0.02544,0.78819,0.00333,0.02181,0.16959,0.00000,0.00000,0.00099,-0.10107,0.89893,-0.21181,0.0000000000,0.1116600000,0.1176600000,0.7706700000,0.00000,0.03228,0.00000,0.00000,0.00000,0.00000
8157,dastgerdan,1932,KHT,1932,54,3879,rural_settlement,sand,10.00000,0.16197,9,1.42597,1.42597,0.00422,0.00748,0.00000,0.89351,0.15880,0.00000,0.36196,0.00000,1.05231,1.41427,0.0029593890,0.0052455522,0.0000000000,0.6265980350,0.1113627916,0.0000000000,0.2538342321,0.7379608267,0.9917950588,nobles,clergy,0.07716,0.00000,0.00000,0.00000,0.01168,0.00000,0.02054,0.11002,0.00000,0.00000,0.00000,0.00000,0.00238,0.01332,0.01049,0.01332,0.00235,0.00944,0.00744,0.00944,1.00000,0.01191,0.64742,-0.07694,-0.49282,-0.03974,0.03720,0.00000,0.16651,0.15460,-0.03974,0.16651,2.00000,0.15460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.35686,0.00211,0.11003,0.78819,0.00235,0.01581,0.11658,0.09188,0.11658,0.00024,4.35686,5.35686,-0.21181,0.0000000000,0.1158700000,0.1144100000,0.7697100000,0.00000,0.13960,0.00000,0.00026,0.00020,0.00026
8158,jondaq,1898,MZF,1898,53,3759,rural_settlement,fruit,9.00173,0.15011,10,1.75113,1.74502,0.00434,0.00872,0.01500,0.98781,0.72915,0.00000,0.00000,0.00611,1.71696,1.71696,0.0024870775,0.0049970774,0.0085958900,0.5660737413,0.4178462138,0.0000000000,0.0000000000,0.9839199551,0.9839199551,nobles,lower,0.11948,0.00583,0.00000,0.00025,0.00811,0.00000,0.03945,0.20850,0.01536,0.05871,0.00000,0.00000,0.00279,0.02140,0.01710,0.02140,0.00336,0.02127,0.01699,0.02127,1.00000,1.54066,1.94229,0.23076,-0.16260,0.23903,0.00827,-0.28221,0.18083,1.77969,0.23903,1.77969,4.00000,0.23903,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00226,0.20851,0.79923,0.00336,0.01794,0.21823,0.17441,0.21823,0.00110,-1.00000,5.28542,-0.20077,0.3893500000,0.0707200000,0.0851700000,0.4547500000,0.00000,0.26090,0.00000,0.00000,0.00000,0.00000
8159,korit,1932,KHT,1932,54,3879,rural_settlement,fruit,10.00000,0.17732,5,1.40992,1.40992,0.00351,0.00704,0.00000,0.99049,0.40888,0.00000,0.00000,0.00000,1.39937,1.39937,0.0024895030,0.0049931911,0.0000000000,0.7025150363,0.2900022696,0.0000000000,0.0000000000,0.9925173059,0.9925173059,clergy,lower,0.11203,0.00000,0.00000,0.00000,0.00926,0.00000,0.01835,0.15795,0.00000,0.00000,0.00000,0.00000,0.00224,0.01600,0.01261,0.01600,0.00296,0.01670,0.01316,0.01670,2.00000,0.39888,0.45576,0.22893,0.17205,0.22893,0.00000,0.00000,0.22893,0.62781,-0.10597,0.62781,4.00000,0.22893,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.60817,0.00234,0.15796,0.78819,0.00296,0.01315,0.16771,0.13218,0.16771,0.00062,7.60817,8.60817,-0.21181,0.0000000000,0.1220700000,0.1613000000,0.7166200000,0.00000,0.20041,0.00000,0.00000,0.00000,0.00000
8160,ribat_ushturan,1898,MZF,1898,53,3759,rural_settlement,wild_game,9.00168,0.15006,5,1.66873,1.66873,0.00415,0.00834,0.00000,1.00143,0.65481,0.00000,0.00000,0.00000,1.65624,1.65624,0.0024869212,0.0049978127,0.0000000000,0.6001150576,0.3924002085,0.0000000000,0.0000000000,0.9925152661,0.9925152661,lower,lower,0.01831,0.00000,0.00000,0.00043,0.01255,0.00000,0.02310,0.03055,0.00000,0.00000,0.00000,0.00000,0.00266,0.03824,0.03056,0.03824,0.00328,0.03825,0.00000,0.00000,4.00000,1.97600,0.52928,2.47072,2.47072,3.00000,0.52928,-1.00000,0.92269,3.00000,1.02400,3.00000,4.00000,1.02400,0.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1.00000,0.00000,2.56440,0.00229,0.03056,0.79923,0.00328,0.01716,0.39234,0.00000,0.00000,0.00099,1.56440,1.32294,-0.20077,0.0000000000,0.1151500000,0.1419900000,0.7428500000,0.00000,0.03824,0.00000,0.00000,0.00000,0.00000
8161,saghand,1898,MZF,1898,53,3759,rural_settlement,livestock,10.00228,0.15052,5,2.35177,2.35177,0.01125,0.01410,0.00000,1.00047,1.32595,0.00000,0.00000,0.00000,2.32642,2.32642,0.0047836311,0.0059954843,0.0000000000,0.4254114986,0.5638093861,0.0000000000,0.0000000000,0.9892208847,0.9892208847,nobles,lower,0.02774,0.00000,0.00036,0.00018,0.03903,0.00000,0.05533,0.06525,0.00000,0.00000,0.00000,0.00000,0.00451,0.04621,0.03693,0.04621,0.00430,0.03545,0.02833,0.03545,1.00000,0.24542,1.94229,1.25570,-0.40607,1.29080,0.03510,-1.00000,0.36099,1.53622,1.29080,1.53622,4.00000,1.29080,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00229,0.06526,0.79923,0.00430,0.04652,0.50743,0.00000,0.00000,0.00201,-1.00000,1.17946,-0.20077,0.0000000000,0.0815100000,0.0777100000,0.8407700000,0.00000,0.08166,0.00000,0.00000,0.00000,0.00000
8162,anarak_jondaq_corridor,,,,53,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,ribat_ushturan_jondaq_corridor,,,,53,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,tabas_al_tamr_ribat_ushturan_corridor,,,,54,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,hamun_dasht_kavir,,,,,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,dasht_kavir1,,,,,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,dasht_kavir2,,,,,,,,,,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,turaythith,1902,KRT,1902,54,3786,rural_settlement,fruit,11.00000,0.17007,9,6.66086,6.66086,0.02664,0.03996,0.00000,0.98948,3.52128,0.09904,1.98446,0.00000,4.60980,6.59426,0.0039994836,0.0059992253,0.0000000000,0.1485513883,0.5286524563,0.0148689509,0.2979284957,0.6920727954,0.9900012911,nobles,nobles,0.04074,0.00000,0.00132,0.00049,0.08260,0.00000,0.12057,0.27139,0.00000,0.00000,0.00000,0.00000,0.01273,0.03448,0.02745,0.03448,0.00801,0.02162,0.01721,0.02162,1.00000,0.44898,1.14814,0.95115,-0.63355,0.96357,0.01242,-1.00000,0.48683,0.51459,0.96357,0.96357,1.00000,0.51459,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19468,0.00234,0.27140,0.79622,0.00801,0.09983,0.28404,0.22615,0.28404,0.00538,-0.80532,2.25097,-0.20378,0.0000000000,0.1055800000,0.0664300000,0.8279800000,0.00029,0.34087,0.00000,0.00073,0.00058,0.00073
8169,bajestan,1932,KHT,1932,54,3880,rural_settlement,fruit,11.00000,0.21486,8,4.25726,4.25726,0.01063,0.02128,0.00000,0.98952,1.97535,0.00000,1.26048,0.00000,2.96487,4.22535,0.0024969112,0.0049985202,0.0000000000,0.2324311881,0.4639956216,0.0000000000,0.2960777589,0.6964268097,0.9925045687,clergy,clergy,0.05725,0.00000,0.00076,0.00038,0.03040,0.00000,0.05197,0.24376,0.00000,0.00000,0.00000,0.00000,0.00678,0.03048,0.02402,0.03048,0.00536,0.02662,0.02098,0.02662,2.00000,0.27252,0.45576,0.13982,-0.41499,0.31329,0.17347,0.00000,0.31329,0.04077,-0.04387,0.31329,2.00000,0.04077,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.69059,0.00234,0.24377,0.78819,0.00536,0.03983,0.25143,0.19817,0.25143,0.00302,3.69059,4.69059,-0.21181,0.0000000000,0.1304500000,0.1031300000,0.7664000000,0.00000,0.30929,0.00000,0.00076,0.00059,0.00076
